_id,Province_E,Province,Disposal name,Address,Operator Name,Latitude,longitude,Disposal Process,area(m^3),Disposal Process group
1404,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.เพ็กใหญ่,บ้านทุ่งแค ม.9  ต.เพ็กใหญ่ อ.พล จ.ขอนแก่น 40120,อบต.เพ็กใหญ่,15.8434,102.5433,เทกอง,32000.0,Dumping
1405,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โพนเพ็ก,บ้านโนนสวาง   ม.7  ต.โพนเพ็ก อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.โพนเพ็ก,16.2250,102.5796,เทกอง,80000.0,Dumping
1406,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ภูเวียง,บ้านโคกพัฒนา  ม.2  ต.บ้านเรือ อ.ภูเวียง จ.ขอนแก่น 40150,อบต.ภูเวียง,16.6716,102.3838,เทกอง,11200.0,Dumping
1407,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.เมืองเก่าพัฒนา หมู่1,บ้านเมืองเก่า    ม.1  ต.เมืองเก่าพัฒนา อ.เวียงเก่า จ.ขอนแก่น 40150,อบต.เมืองเก่าพัฒนา,16.6530,102.316,เทกอง,16000.0,Dumping
1408,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.เมืองเก่าพัฒนา หมู่9,บ้านหินร่อง    ม.9  ต.เมืองเก่าพัฒนา อ.เวียงเก่า จ.ขอนแก่น 40150,อบต.เมืองเก่าพัฒนา,16.6496,102.2677,เทกอง,16000.0,Dumping
1409,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.วังแสง หมู่4,บ้านโคกพระ  ม.4  ต.วังแสง อ.ชนบท จ.ขอนแก่น 40180,อบต.วังแสง,0,0.0,เทกอง,2400.0,Dumping
1410,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.แวงน้อย,บ้านโนนศิลา  ม.9  ต.แวงน้อย อ.แวงน้อย จ.ขอนแก่น 40230,อบต.แวงน้อย,15.8283,102.4156,เทกอง,8000.0,Dumping
1411,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ศรีสุข,บ้านกุดบัว   ม.7  ต.ศรีสุข อ.สีชมพู จ.ขอนแก่น 40220,อบต.ศรีสุข,16.7413,102.1817,เทกอง,43200.0,Dumping
1412,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.สวนหม่อน,บ้านโนนเขวา  ม.6  ต.สวนหม่อน อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.สวนหม่อน,16.1951,102.5824,เทกอง,4800.0,Dumping
1413,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.หนองกุงธนสาร,ม.12  ต.หนองกุงธนสาร อ.ภูเวียง จ.ขอนแก่น 40150,อบต.หนองกุงธนสาร,16.6575,102.4393,เทกอง,16000.0,Dumping
1414,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.หนองแซง,ม.2  ต.หนองแซง อ.บ้านแฮด จ.ขอนแก่น 40110,อบต.หนองแซง,16.1658,102.827,เทกอง,32000.0,Dumping
1415,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.หนองแปน,บ้านโนนแสนสุข  ม.10  ต.หนองแปน อ.มัญจาคีรี จ.ขอนแก่น 40160,อบต.หนองแปน,16.1795,102.6376,เทกอง,9600.0,Dumping
1416,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.หนองมะเขือ,บ้านหนองแวงนอก   ม.2  ต.หนองมะเขือ อ.พล จ.ขอนแก่น 40120,อบต.หนองมะเขือ,0,0.0,เทกอง,9600.0,Dumping
1417,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.หนองแวง,บ้านหนองแวง  ม.7  ต.หนองแวง อ.พระยืน จ.ขอนแก่น 40320,อบต.หนองแวง,16.0215,102.934,เทกอง,16000.0,Dumping
1418,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ห้วยแก หมู่1,บ้านโซ่ง   ม.1  ต.ห้วยแก อ.ชนบท จ.ขอนแก่น 40180,อบต.ห้วยแก ,16.0113,102.573,เทกอง,3200.0,Dumping
1419,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.หว้าทอง หมู่1,บ้านหว้าทอง   ม.1  ต.หว้าทอง อ.ภูเวียง จ.ขอนแก่น 40150,อบต.หว้าทอง ,16.0994,102.4427,เทกอง,3200.0,Dumping
1420,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ใหม่นาเพียง,บ้านโสกไผ่   ม.6  ต.ใหม่นาเพียง อ.แวงใหญ่ จ.ขอนแก่น 40330,อบต.ใหม่นาเพียง,15.8821,102.4446,เทกอง,1600.0,Dumping
1421,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.ชนบท,บ้านห้วยค้อ  ม.3  ต.โนนพะยอม อ.ชนบท จ.ขอนแก่น 40180,ทต.ชนบท,0,0.0,เทกองควบคุมน้อยกว่า50ตัน,240000.0,Dumping
1422,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนหัน หมู่7,บ้านหนองม่วง ม.7  ต.โนนหัน อ.ชุมแพ จ.ขอนแก่น 40130,อบต.โนนหัน ,16.6191,102.0185,เทกอง,4800.0,Dumping
1423,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.คูคำ หมู่5,บ้านหม้อ   ม.5  ต.บ้านหม้อ อ.ซำสูง จ.ขอนแก่น 40170,อบต.คูคำ,16.5226,103.0098,เทกอง,2400.0,Dumping
1424,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.คูคำ หมู่3,บ้านบ่อใหญ่  ม.3  ต.บ้านหม้อใหญ่ อ.ซำสูง จ.ขอนแก่น 40170,อบต.คูคำ,16.5058,103.0204,เทกอง,2400.0,Dumping
1425,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.บ้านโนน หมู่5,ล้านนายม  ม.5  ต.บ้านโนน อ.ซำสูง จ.ขอนแก่น 40170,อบต.บ้านโนน ,16.5383,103.001,เทกอง,3200.0,Dumping
1426,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.พระยืนมิ่งมงคล หมู่16,บ้านหินเหิบ  ม.16  ต.พระยืนมิ่งมงคล อ.พระยืน จ.ขอนแก่น 40320,ทต.พระยืนมิ่งมงคล ,16.3246,102.5538,เทกอง,1600.0,Dumping
1427,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.นาข่า หมู่3,บ้านหนองต่อ ม.3  ต.นาข่า อ.มัญจาคีรี จ.ขอนแก่น 40160,ทต.นาข่า ,16.1829,102.4856,เทกอง,1600.0,Dumping
1428,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.พังทุย หมู่7,บ้านห้วยหิน ม.7  ต.พังทุย อ.น้ำพอง จ.ขอนแก่น 40140,อบต.พังทุย ,0,0.0,เทกอง,1600.0,Dumping
1429,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ทางขวาง หมู่4,บ้านหัวนา ม.4  ต.ทางขวาง อ.แวงน้อย จ.ขอนแก่น 40230,อบต.ทางขวาง ,15.7557,102.4169,เทกอง,400.0,Dumping
1430,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.ทางขวาง หมู่5,บ้านโนนบก   ม.5  ต.ทางขวาง อ.แวงน้อย จ.ขอนแก่น 40230,อบต.ทางขวาง ,15.7382,102.4295,เทกอง,400.0,Dumping
1431,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.คอนฉิม,บ้านโคกสว่าง  ม.7  ต.คอนฉิม อ.แวงใหญ่ จ.ขอนแก่น 40330,อบต.คอนฉิม,0,0.0,เทกอง,3200.0,Dumping
1432,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนสะอาด,บ้านโนนสะอาด  ม.1  ต.โนนสะอาด อ.แวงใหญ่ จ.ขอนแก่น 40330,อบต.โนนสะอาด,15.9394,102.4336,เทกอง,262400.0,Dumping
1433,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย ทต.กุดกว้าง หมู่3,บ้านขนวน  ม.3  ต.กุดกว้าง อ.หนองเรือ จ.ขอนแก่น 40210,ทต.กุดกว้าง,16.4593,102.3723,เทกอง,8000.0,Dumping
1434,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนธาตุ หมู่7,บ้านโนนสวัส   ม.7  ต.โนนธาตุ อ.หนองสองห้อง จ.ขอนแก่น 40190,อบต.โนนธาตุ,15.7052,102.7015,เทกอง,1600.0,Dumping
1435,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนธาตุ หมู่5,บ้านแต้   ม.5  ต.โนนธาตุ อ.หนองสองห้อง จ.ขอนแก่น 40190,อบต.โนนธาตุ,15.6852,102.7288,เทกอง,1600.0,Dumping
1436,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนธาตุ หมู่3,บ้านสว่าง  ม.3  ต.โนนธาตุ อ.หนองสองห้อง จ.ขอนแก่น 40190,อบต.โนนธาตุ,15.7066,102.7321,เทกอง,1600.0,Dumping
1437,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนธาตุ หมู่6,บ้านโคกสูง  ม.6  ต.โนนธาตุ อ.หนองสองห้อง จ.ขอนแก่น 40190,อบต.โนนธาตุ,15.7199,102.7111,เทกอง,1600.0,Dumping
1438,Khon Kaen,ขอนแก่น,สถานที่กำจัดขยะมูลฝอย อบต.โนนธาตุ หมู่10,บ้านชาด  ม.10  ต.โนนธาตุ อ.หนองสองห้อง จ.ขอนแก่น 40190,อบต.โนนธาตุ,15.6852,102.7288,เทกอง,1600.0,Dumping
